UF,indice_pim_sem_ajuste,indice_pim _com_ajuste_sazonal,Segmentação,mês,ano
Brasil,91.65858,88.14846935,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2021
Brasil,109.72093,107.4826517,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2023
Brasil,100.10876,93.92954504,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2022
Brasil,67.69333,89.41703425,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2021
Brasil,83.28701,92.9244014,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2022
Brasil,104.16373,110.8231565,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2022
Brasil,100.34074,90.41856568,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",3,2022
Brasil,114.4619,110.1113478,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",9,2023
Brasil,87.94937,91.68255137,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2022
Brasil,110.73319,105.8872407,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2023
Brasil,111.91731,115.0616016,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2025
Brasil,132.46677,112.0960737,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,2017
Brasil,120.62965,114.1483619,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",9,2017
Brasil,121.58837,112.7231127,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2017
Brasil,122.50363,120.6217121,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2017
Brasil,102.5668,137.4025159,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2017
Brasil,116.02847,119.2716037,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2018
Brasil,113.53805,121.6120806,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2018
Brasil,128.24068,123.7169374,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",3,2018
Brasil,126.44926,127.7140827,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2018
Brasil,112.49678,117.3765874,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2017
Brasil,128.78492,123.6647959,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2016
Brasil,122.40728,119.6711834,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2016
Brasil,91.02374,124.7999212,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2016
Brasil,124.11502,129.7408011,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2017
Brasil,137.12664,125.6321338,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",3,2017
Brasil,110.5075,117.5965701,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2017
Brasil,131.34477,122.1112738,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2017
Brasil,115.60263,114.0032528,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2017
Brasil,117.87332,126.4465072,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2017
Brasil,128.07109,117.7624813,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2018
Brasil,119.30656,125.6891536,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2025
Brasil,110.51205,110.3055077,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2019
Brasil,113.9354,106.4531956,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2019
Brasil,127.20653,121.0737644,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2025
Brasil,87.61404,91.31402395,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2019
Brasil,127.29414,124.2502216,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2025
Brasil,105.07396,104.2174625,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2019
Brasil,100.03144,109.2495727,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",3,2019
Brasil,125.42135,110.8516268,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,2019
Brasil,113.43023,109.0553021,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",9,2019
Brasil,128.6541,116.2238807,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2019
Brasil,122.27678,118.281704,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2025
Brasil,110.86857,111.0547963,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2019
Brasil,113.5892,119.4407984,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",3,2025
Brasil,79.33946,105.3088797,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2019
Brasil,122.2466,117.964572,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2025
Brasil,114.62019,110.3362582,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2019
Brasil,98.88347,100.7547408,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2018
Brasil,118.57225,119.9018488,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2018
Brasil,138.00349,119.8708861,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,2018
Brasil,122.96286,119.6530639,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",9,2018
Brasil,113.51924,110.6960808,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2018
Brasil,82.83073,115.5789289,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2018
Brasil,132.91648,123.380443,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,2025
Brasil,105.90501,107.5849781,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2019
Brasil,129.70912,118.8788115,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2018
São Paulo,238.08587,272.1590657,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2016
São Paulo,100.45922,99.9979805,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2022
São Paulo,327.6902,339.0235102,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",3,2014
São Paulo,89.33719,85.71233768,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2021
São Paulo,313.95601,309.1279172,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",9,2013
São Paulo,277.47717,269.176857,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2016
São Paulo,258.96277,280.0735754,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2017
São Paulo,319.74891,326.4866159,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2014
São Paulo,83.65017,97.65300738,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2024
São Paulo,267.49499,282.7864555,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2017
São Paulo,92.38169,105.2511107,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2022
São Paulo,286.90332,271.4915219,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,2013
São Paulo,300.8171,306.5424024,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2014
São Paulo,73.17254,70.4436883,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2020
São Paulo,98.66261,102.6615896,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",3,2020
São Paulo,290.79183,283.8499032,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2013
São Paulo,53.69742,57.9490309,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2020
São Paulo,273.90003,280.983423,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2013
São Paulo,97.22096,93.19220307,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2022
São Paulo,100.04292,102.9842172,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2025
São Paulo,92.51769,89.91806652,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2020
São Paulo,105.51979,101.7948576,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2020
São Paulo,314.70142,308.2057412,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2014
São Paulo,274.60653,311.6268876,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2013
São Paulo,321.73481,313.8011653,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2013
São Paulo,256.499,247.2156754,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2016
São Paulo,319.01052,302.5681727,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2013
São Paulo,92.98888,85.07454981,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,2021
São Paulo,106.25182,95.45688422,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,2022
São Paulo,314.78197,300.0200111,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",8,2015
São Paulo,74.59635,75.7500889,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",3,2021
São Paulo,306.51962,305.752549,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2015
São Paulo,338.33611,315.4186132,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2016
São Paulo,295.87862,296.919313,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2015
São Paulo,67.24481,75.23091597,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2021
São Paulo,295.08889,293.6682738,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2015
São Paulo,114.68655,115.4743576,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2025
São Paulo,296.94501,304.7121668,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2015
São Paulo,110.91059,102.8820891,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",9,2022
São Paulo,125.57233,116.3406545,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2025
São Paulo,311.50081,322.819444,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2016
São Paulo,294.5417,306.740747,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2016
São Paulo,89.09476,85.254653,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2021
São Paulo,100.2275,97.8367117,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",7,2022
São Paulo,308.70831,327.3676942,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2016
São Paulo,284.48051,315.0700196,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",12,2015
São Paulo,316.19632,315.1803609,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2015
São Paulo,316.06741,305.2611954,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",10,2015
São Paulo,89.76485,86.09482106,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2021
São Paulo,69.92415,76.72826492,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",4,2021
São Paulo,323.4101,305.4439158,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",9,2015
São Paulo,310.53483,316.7091687,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",5,2016
São Paulo,110.75737,108.3432608,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",2,2025
São Paulo,70.14465,78.84090223,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,2021
São Paulo,98.63997,93.64326766,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",6,2022
São Paulo,115.93419,122.0061035,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",11,2024
São Paulo,321.58054,307.883172,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",9,2014
